id,target,standard_error,avg_sent_length,subtree_per_sent,subtree_len,subtree_len_by_num,node_types,left_dep,right_dep,total_dep,left_dep_dist,right_dep_dist,dep_dist,pron_ratio,perf_verbs,WRB,DT,JJ,NNS,VBD,IN,NN,PRP,RB,VBN,RP,CC,WDT,VBG,NNP,TO,VB,MD,PRP$,VBP,EX,VBZ,PDT,JJR,NNPS,WP,POS,RBR,RBS,JJS,WP$,'',unique_tags,unique_deps,avg_word_freq,lexical_diversity,lexdiv_wordfreq,Outdoors,Family,Science,Nature,War
bdd8488dd,-0.473701994,0.481322996,16.9,60.5,3.902479338842975,236.1,0.17857142857142858,2.9310344827586206,0.9310344827586207,1.9310344827586208,1.9367088607594938,4.35,3.150943396226415,0.7222222222222222,0.05555555555555555,0.0,21,7.0,12.0,13.0,24,16,14.0,5.0,1.0,0.0,6.0,1.0,2.0,6.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.9,0.0006389823223880598,0.746268656716418,0.0004768524793940745,0.7882893401627481,0.05377737823917751,0.051558434925601186,0.052669235661984386,0.053705611010488714
4b7a4b258,0.610318885,0.530621694,14.615384615384615,51.07692307692308,3.289156626506024,168.0,0.15,2.625,0.975,1.8,1.7816091954022988,3.577777777777778,2.694915254237288,0.625,0.15384615384615385,2.0,28,1.0,3.0,11.0,10,22,13.0,10.0,3.0,1.0,5.0,2.0,2.0,6.0,6.0,12.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.461538461538462,9.615384615384615,0.0009062082631578943,0.7763157894736842,0.0007035037832409969,0.053172924125494625,0.6262533318575405,0.05220038915491959,0.21516601726053514,0.053207337601510196
0cc4c4124,-0.041920098,0.443630513,16.857142857142858,59.07142857142857,3.422007255139057,202.14285714285714,0.12,2.7551020408163267,0.8367346938775511,1.7959183673469388,1.838095238095238,4.837606837606837,3.418918918918919,0.8125,0.13793103448275862,2.0,24,6.0,8.0,19.0,15,26,14.0,17.0,5.0,0.0,11.0,5.0,1.0,0.0,1.0,8.0,4.0,4.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,9.571428571428571,8.857142857142858,0.0011988556756756758,0.4864864864864865,0.0005832270854638422,0.5517673793287134,0.06037566638017585,0.05948141088979987,0.26684861085659706,0.06152693254471374
b8445380e,0.8579268320000001,0.528575904,18.307692307692307,56.15384615384615,3.2945205479452055,185.0,0.13043478260869565,3.32,1.12,2.22,1.8376068376068375,4.75,3.2355555555555555,0.7647058823529411,0.13793103448275862,1.0,15,13.0,10.0,12.0,18,27,20.0,18.0,4.0,0.0,7.0,0.0,2.0,0.0,3.0,13.0,9.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538461538461538,11.615384615384615,0.001131865909090909,0.5818181818181818,0.0006585401652892561,0.7994023461129262,0.050312283821232456,0.048861127068169065,0.05175559026794941,0.049668652729722984
8cc328cc3,-1.292569679,0.464429805,19.0,65.0,3.611965811965812,234.77777777777777,0.18518518518518517,3.09375,1.21875,2.15625,1.626865671641791,4.494736842105263,3.308641975308642,0.5238095238095238,0.19047619047619047,2.0,25,6.0,11.0,15.0,22,20,12.0,8.0,4.0,0.0,10.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,9.444444444444445,0.0006506774675324677,0.6103896103896104,0.00039716676589644133,0.755935951557872,0.06075740097944528,0.05975448855094534,0.06206664129559406,0.061485517616143286
ee2908eeb,-0.13489299400000002,0.48422207,18.4,57.7,3.395147313691508,195.90000000000003,0.11904761904761904,3.0555555555555554,1.2222222222222223,2.138888888888889,2.0416666666666665,3.9411764705882355,3.1551724137931036,1.1666666666666667,0.043478260869565216,0.0,16,7.0,4.0,18.0,24,17,22.0,12.0,2.0,2.0,8.0,0.0,4.0,1.0,1.0,6.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.2,0.001186639295774648,0.7323943661971831,0.000869087934933545,0.8189967822155552,0.045619385017128825,0.044809524346249345,0.04559493988955238,0.04497936853151423
4835579c1,-0.13037452900000002,0.4626870320000001,24.571428571428573,96.57142857142857,3.8062130177514795,367.57142857142856,0.13157894736842105,2.896551724137931,1.0344827586206897,1.9655172413793103,1.7317073170731707,5.36144578313253,3.5575757575757576,0.6923076923076923,0.23076923076923078,2.0,15,17.0,3.0,15.0,12,20,8.0,19.0,6.0,0.0,9.0,2.0,5.0,0.0,4.0,10.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142857142857142,13.428571428571429,0.0012251196494845358,0.5360824742268041,0.0006567651729195449,0.05984706244565406,0.7625318979586748,0.05888757579128772,0.059546060931087066,0.0591874028732963
860580bf0,0.394615951,0.509473387,15.181818181818182,47.45454545454545,3.3601532567049808,159.45454545454544,0.16666666666666666,2.4210526315789473,0.8421052631578947,1.631578947368421,2.0121951219512195,3.5945945945945947,2.7628205128205128,1.0625,0.11538461538461539,3.0,15,11.0,3.0,18.0,19,17,15.0,6.0,3.0,1.0,7.0,0.0,2.0,2.0,2.0,9.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.636363636363637,10.545454545454545,0.0012716079487179487,0.6666666666666666,0.0008477386324786324,0.7927282552362954,0.05237113605994283,0.051341336536111074,0.051991256402865754,0.05156801576478496
e355dc94d,-1.059970759,0.514747948,18.181818181818183,69.0909090909091,3.955263157894737,273.2727272727273,0.16279069767441862,2.5,0.9210526315789473,1.7105263157894737,1.8089887640449438,3.89,2.9100529100529102,1.0,0.17857142857142858,2.0,11,19.0,10.0,23.0,25,19,17.0,16.0,4.0,1.0,11.0,0.0,1.0,3.0,4.0,6.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.909090909090908,11.636363636363637,0.000983482230526316,0.7157894736842105,0.0007039662281662052,0.04223250230734427,0.8326248073045309,0.04124198546821879,0.041975179706828486,0.04192552521307748
7017e31a7,-0.58635946,0.468367926,19.181818181818183,68.45454545454545,3.9707835325365206,271.8181818181818,0.20588235294117646,3.081081081081081,0.972972972972973,2.027027027027027,1.9904761904761905,3.6526315789473682,2.78,0.4074074074074074,0.36666666666666664,3.0,22,15.0,10.0,23.0,19,26,10.0,7.0,15.0,1.0,5.0,1.0,3.0,3.0,7.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.636363636363637,11.636363636363637,0.0011702641990909098,0.6818181818181818,0.0007979074084710748,0.7990928138459651,0.05022963668793993,0.050394247870066945,0.050287682062765265,0.04999561953326275
2dc93434f,-1.926422049,0.545728753,13.307692307692308,45.0,4.0,180.0,0.16129032258064516,2.6842105263157894,0.8947368421052632,1.7894736842105263,2.125,3.2954545454545454,2.76875,1.0,0.10344827586206896,0.0,9,10.0,6.0,11.0,19,20,18.0,8.0,3.0,0.0,8.0,0.0,2.0,1.0,7.0,13.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,8.538461538461538,9.384615384615385,0.00039998753164556956,0.8734177215189873,0.0003493561985258772,0.7603732276434206,0.06015500029412666,0.058369580475270987,0.05874967514956556,0.062352516437616155
e97e914c6,0.277144328,0.47274442,18.8,70.1,3.8231098430813124,268.0,0.1346153846153846,2.2325581395348837,0.9767441860465116,1.6046511627906976,1.9620253164556962,3.898989898989899,3.039325842696629,1.6470588235294117,0.15384615384615385,4.0,13,10.0,5.0,22.0,24,19,23.0,10.0,2.0,2.0,6.0,3.0,3.0,3.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5,11.2,0.0009399369743589744,0.7435897435897436,0.0006989274937541092,0.8220514895705997,0.045552333419411166,0.04336905138003888,0.04478552533398926,0.04424160029596096
12da06b54,-0.998571415,0.47608218,24.666666666666668,92.22222222222223,4.1012048192771084,378.22222222222223,0.1724137931034483,2.85,1.0,1.925,1.7075471698113207,5.065420560747664,3.3943661971830985,0.5517241379310345,0.2413793103448276,1.0,34,15.0,3.0,22.0,27,43,11.0,6.0,5.0,0.0,6.0,1.0,5.0,4.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.222222222222221,13.0,0.0006476500480769228,0.8365384615384616,0.0005417841748335797,0.038780984970338585,0.6703256951923566,0.04039242394943783,0.09035285774739711,0.1601480381404697
90f7894fc,-1.014199763,0.474240771,24.0,101.125,3.5525339925834363,359.25,0.28,2.9411764705882355,1.0588235294117647,2.0,2.6538461538461537,4.283018867924528,3.592391304347826,0.3225806451612903,0.22727272727272727,0.0,21,11.0,8.0,14.0,18,28,8.0,4.0,7.0,2.0,8.0,1.0,3.0,7.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,11.625,0.0008441056964285714,0.8333333333333334,0.0007034214136904763,0.5842007784955552,0.04980483829507073,0.048415464549863244,0.26580105990851777,0.0517778587509931
086a01dde,-0.7466154209999999,0.459709887,19.77777777777778,85.77777777777777,4.0595854922279795,348.22222222222223,0.17391304347826086,2.4054054054054053,0.9459459459459459,1.6756756756756757,1.8571428571428572,4.424242424242424,3.36094674556213,0.17142857142857143,0.125,1.0,18,4.0,8.0,9.0,24,18,8.0,5.0,2.0,3.0,4.0,4.0,2.0,16.0,0.0,4.0,2.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.444444444444445,9.333333333333334,0.0009644171612903229,0.8225806451612904,0.000793310890738814,0.7432770653306745,0.04690689336654608,0.11233292164233398,0.0466885357085963,0.050794583951849104
e894309c3,-0.462051139,0.462571569,30.285714285714285,107.28571428571429,3.5486018641810917,380.7142857142857,0.1590909090909091,2.0789473684210527,0.868421052631579,1.4736842105263157,1.731958762886598,6.12037037037037,4.04390243902439,0.3888888888888889,0.10344827586206896,1.0,18,12.0,8.0,21.0,22,20,19.0,20.0,3.0,2.0,11.0,1.0,2.0,0.0,6.0,10.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.857142857142858,16.285714285714285,0.0010360215339805829,0.7378640776699029,0.0007644430736167408,0.7612738450841372,0.04785848081804741,0.09451824615005973,0.04839018420244134,0.04795924374531443
e25d16cf4,-0.503614479,0.495474086,19.1,80.6,4.140198511166253,333.7,0.2631578947368421,3.2142857142857144,1.3571428571428572,2.2857142857142856,1.7105263157894737,3.552380952380952,2.7790055248618786,0.36666666666666664,0.35,0.0,25,13.0,6.0,11.0,30,33,9.0,9.0,7.0,0.0,7.0,0.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,11.5,0.0011438768314606745,0.8314606741573034,0.0009510886014392125,0.7938331753506853,0.05090700980703075,0.05082543999905337,0.05315469534392569,0.05127967949930487
e492c3e0a,-0.371471833,0.502372489,23.571428571428573,97.85714285714286,4.264233576642336,417.2857142857143,0.14285714285714285,3.0588235294117645,1.1176470588235294,2.088235294117647,1.9315068493150684,4.811764705882353,3.481012658227848,0.3333333333333333,0.20833333333333334,0.0,16,7.0,5.0,11.0,17,20,8.0,12.0,5.0,0.0,5.0,3.0,6.0,11.0,1.0,8.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,12.285714285714286,0.0007168851772151899,0.8860759493670886,0.000635214713988143,0.7613730707896761,0.06035992338132659,0.058092958699841137,0.059441322314664424,0.06073272481449164
59d87380b,-1.621394692,0.467809342,20.3,101.3,4.379072063178677,443.59999999999997,0.20689655172413793,2.6206896551724137,0.9655172413793104,1.793103448275862,1.7802197802197801,3.803921568627451,2.849740932642487,0.1,0.6190476190476191,0.0,18,14.0,15.0,15.0,28,18,1.0,9.0,17.0,0.0,7.0,4.0,3.0,18.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.4,12.1,0.0007250809212121215,0.7171717171717171,0.0005200075293541477,0.0709501482980744,0.7205951518673772,0.06901808539228108,0.06939435886209379,0.07004225558017357
fa84dbf46,0.08814816,0.499267062,17.7,65.4,4.116207951070336,269.20000000000005,0.2,3.46875,0.84375,2.15625,2.151898734177215,3.477272727272727,2.8502994011976046,0.08823529411764706,0.19230769230769232,1.0,27,7.0,9.0,15.0,28,32,2.0,7.0,4.0,2.0,1.0,0.0,7.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.1,10.0,0.0005294538604651164,0.813953488372093,0.0004309508166576529,0.6591088870439629,0.19932958125736824,0.047699001563209255,0.047078214907181615,0.04678431522827796
97376dd89,-0.017160917,0.465672956,17.583333333333332,56.0,3.6235119047619047,202.91666666666666,0.16326530612244897,2.5510204081632653,0.8367346938775511,1.6938775510204083,2.0,4.454545454545454,3.221105527638191,1.2352941176470589,0.2,5.0,9,10.0,11.0,11.0,16,11,29.0,8.0,7.0,4.0,8.0,1.0,0.0,5.0,8.0,16.0,7.0,7.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.083333333333334,11.666666666666666,0.0012835848351648344,0.6263736263736264,0.0008040036879603908,0.04700411759037024,0.8109174527609543,0.04633540986196675,0.04697306370547484,0.04876995608123395
3941a0775,-1.170766776,0.475845379,26.0,91.28571428571429,3.7777777777777777,344.8571428571429,0.14634146341463414,2.7096774193548385,0.8387096774193549,1.7741935483870968,2.6790123456790123,4.425531914893617,3.617142857142857,0.5652173913043478,0.2,1.0,21,4.0,4.0,22.0,22,26,10.0,20.0,6.0,1.0,7.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,13.714285714285714,0.0007818568705882353,0.7647058823529411,0.0005978905480968858,0.8170701075001465,0.04634595141694836,0.04526373100697107,0.04575811506541149,0.045562095010522406
419a460ef,-0.209570237,0.462096006,19.25,62.5,3.584,224.0,0.1951219512195122,3.8333333333333335,1.3888888888888888,2.611111111111111,2.7522935779816513,4.054545454545455,3.406392694063927,1.0416666666666667,0.03571428571428571,1.0,19,13.0,11.0,16.0,28,18,18.0,24.0,2.0,1.0,7.0,0.0,4.0,0.0,3.0,11.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.5,11.083333333333334,0.0009309644950495048,0.7128712871287128,0.0006636578578570727,0.8240086261563168,0.04456643794677929,0.04358359585013593,0.043577722943427516,0.04426361710334038
1c5eaf24e,-1.857994444,0.533949321,55.5,308.75,3.9068825910931175,1206.25,0.13636363636363635,1.8064516129032258,0.6451612903225806,1.2258064516129032,2.388888888888889,5.7,4.059633027522936,0.6428571428571429,0.2916666666666667,4.0,26,9.0,3.0,14.0,32,35,13.0,14.0,11.0,1.0,7.0,1.0,3.0,3.0,1.0,5.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,15.25,15.75,0.0006211576872549021,0.7843137254901961,0.0004871824998077663,0.5472844619688922,0.30402457201692157,0.04918285140349229,0.049433570358458315,0.05007454425223574
741b12820,-0.715517237,0.459120479,34.833333333333336,167.0,3.708582834331337,619.3333333333333,0.15151515151515152,2.5,0.8529411764705882,1.6764705882352942,2.411764705882353,5.405940594059406,3.9014778325123154,0.4230769230769231,0.03571428571428571,0.0,24,13.0,9.0,6.0,25,24,9.0,13.0,2.0,1.0,6.0,1.0,3.0,4.0,9.0,15.0,3.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,15.666666666666666,16.5,0.0017319457250000011,0.66,0.0011430841785000007,0.04968596164204378,0.7379564620561918,0.11219900293761216,0.048774598834738045,0.051383974529414206
939541b15,-1.156364261,0.460134705,60.333333333333336,299.6666666666667,3.9054505005561735,1170.3333333333335,0.3157894736842105,3.12,0.88,2.0,2.2125,6.591836734693878,4.623595505617978,0.2857142857142857,0.12,2.0,31,2.0,4.0,18.0,26,40,5.0,1.0,3.0,4.0,10.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,15.666666666666666,18.666666666666668,0.0004377770423076924,0.6282051282051282,0.00027501378298816574,0.058976374076222096,0.7692841230656704,0.05814776076668618,0.05631930314959093,0.05727243894183036
a925cdb49,-0.542735004,0.461071654,54.75,259.0,3.497104247104247,905.75,0.26666666666666666,2.8484848484848486,0.7878787878787878,1.8181818181818181,1.9270833333333333,5.529411764705882,3.9209302325581397,0.92,0.12,3.0,19,20.0,1.0,18.0,25,34,13.0,10.0,3.0,1.0,12.0,2.0,3.0,4.0,2.0,7.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,18.75,0.0008940875485148512,0.7821782178217822,0.0006993358052739925,0.7983235951687717,0.04086076859998415,0.080143081090126,0.040630768178532665,0.04004178696258555
b6f05e0c2,-0.013470524,0.495153474,53.0,215.75,3.38702201622248,730.75,0.23529411764705882,2.9615384615384617,0.9615384615384616,1.9615384615384615,1.9894736842105263,6.070796460176991,4.206730769230769,0.7142857142857143,0.13793103448275862,3.0,21,12.0,7.0,1.0,24,22,10.0,13.0,5.0,4.0,12.0,1.0,1.0,0.0,3.0,11.0,2.0,5.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,18.75,0.0014480468020833335,0.7708333333333334,0.0011162027432725695,0.640837655049754,0.0444965936318098,0.17855230579186943,0.09362079740332933,0.04249264812323743
bebf505e3,-0.7321486229999999,0.50735277,46.0,200.0,3.71875,743.75,0.1724137931034483,2.0277777777777777,0.5833333333333334,1.3055555555555556,2.057471264367816,7.021505376344086,4.622222222222222,0.7142857142857143,0.20833333333333334,0.0,27,7.0,11.0,17.0,20,26,11.0,9.0,5.0,4.0,9.0,0.0,1.0,1.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,18.25,0.0007507119758620688,0.6666666666666666,0.0005004746505747125,0.8038458785661168,0.04884882016294526,0.04981463958221967,0.04865950340053504,0.0488311582881831
b5d69a031,-0.609884124,0.51857214,27.0,113.625,3.9383938393839384,447.5,0.16666666666666666,2.8378378378378377,0.8378378378378378,1.837837837837838,1.9514563106796117,4.780952380952381,3.3798076923076925,0.42424242424242425,0.2857142857142857,0.0,21,13.0,9.0,16.0,20,28,9.0,7.0,9.0,3.0,7.0,2.0,3.0,13.0,7.0,12.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.875,14.5,0.000965686818181818,0.7272727272727273,0.000702317685950413,0.0435888008676216,0.8265459878064246,0.04261551582793653,0.04352109474169733,0.043728600756319944
3411fc5bb,1.039927275,0.5519083570000001,15.0,47.76923076923077,3.739130434782609,178.6153846153846,0.13636363636363635,3.022222222222222,0.9777777777777777,2.0,2.1728395061728394,3.4653465346534653,2.89010989010989,0.42857142857142855,0.0,2.0,15,8.0,6.0,14.0,17,20,18.0,9.0,0.0,3.0,7.0,0.0,4.0,10.0,3.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923076923076923,8.846153846153847,0.0009127412999999998,0.75,0.0006845559749999999,0.05115256845760598,0.7968973716581355,0.05040241778676704,0.050676857591806256,0.05087078450568517
0f1656963,-1.742983825,0.502888476,19.09090909090909,66.9090909090909,4.404891304347826,294.72727272727275,0.23076923076923078,3.7096774193548385,1.2580645161290323,2.4838709677419355,2.15625,4.213592233009709,3.221105527638191,0.16666666666666666,0.26666666666666666,0.0,27,21.0,10.0,14.0,25,29,3.0,13.0,5.0,0.0,5.0,0.0,2.0,17.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.272727272727273,0.0006809534204081631,0.8367346938775511,0.0005697773517700957,0.06711321125938169,0.7355992742386132,0.06562867064208791,0.06591780486801276,0.06574103899190452
fd1213183,-0.377746885,0.462365615,19.4,67.1,3.8614008941877795,259.09999999999997,0.16,3.2941176470588234,0.9411764705882353,2.1176470588235294,2.9583333333333335,4.011363636363637,3.4619565217391304,0.2727272727272727,0.3684210526315789,0.0,17,17.0,14.0,16.0,20,20,5.0,17.0,6.0,0.0,6.0,0.0,2.0,10.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6,11.9,0.0010729397826086957,0.7717391304347826,0.0008280296148393195,0.053007880077145346,0.7865579968115163,0.054507052298244,0.05295151875474814,0.05297555205834633
61d943954,-0.286843482,0.481677464,12.0,38.904761904761905,3.659730722154223,142.38095238095238,0.1044776119402985,2.6065573770491803,1.0327868852459017,1.819672131147541,2.2363636363636363,3.834710743801653,3.0735930735930737,0.8461538461538461,0.10344827586206896,1.0,22,7.0,4.0,22.0,22,32,24.0,14.0,3.0,3.0,6.0,3.0,4.0,6.0,1.0,6.0,4.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.476190476190476,7.333333333333333,0.0009520203269230772,0.75,0.0007140152451923079,0.815910598647809,0.04683748537338403,0.04541626695903703,0.045885723851858184,0.04594992516791175
a7b02232a,-0.8839095920000001,0.459284246,19.692307692307693,67.92307692307692,3.4711211778029445,235.76923076923075,0.16981132075471697,3.066666666666667,1.0666666666666667,2.066666666666667,2.5652173913043477,5.6796875,4.205761316872428,0.5769230769230769,0.14285714285714285,1.0,19,22.0,2.0,14.0,20,23,18.0,14.0,7.0,1.0,8.0,1.0,2.0,12.0,4.0,9.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.076923076923077,9.384615384615385,0.000837165944761905,0.7619047619047619,0.0006378407198185942,0.043822795337505965,0.7680226630339084,0.1018315102075632,0.043365041081637315,0.042957990339385195
c8248450c,-1.570217995,0.458065911,16.933333333333334,63.06666666666667,3.700845665961945,233.4,0.15384615384615385,2.933333333333333,1.1555555555555554,2.0444444444444443,3.037037037037037,3.4198473282442747,3.2468619246861925,0.43333333333333335,0.2413793103448276,1.0,23,10.0,9.0,14.0,21,24,15.0,11.0,10.0,3.0,6.0,0.0,5.0,12.0,1.0,7.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.133333333333333,7.2,0.0005826336200000002,0.8,0.00046610689600000015,0.6810944327658119,0.19036444946889483,0.042781287557235634,0.04258410854754259,0.04317572166051486
6e7e7ea91,-1.968100078,0.474456482,57.0,290.25,3.7915590008613265,1100.5,0.17857142857142858,2.5517241379310347,0.6896551724137931,1.6206896551724137,1.85,6.451612903225806,4.397321428571429,0.3225806451612903,0.20689655172413793,0.0,26,11.0,7.0,16.0,25,30,7.0,10.0,7.0,2.0,17.0,1.0,9.0,11.0,2.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,17.75,0.0007385886666666665,0.8282828282828283,0.0006117603097643096,0.8287994571420744,0.043616275921519,0.04223475967977775,0.042313610534459506,0.04303589672216935
0060c36b9,-1.333456479,0.492383619,29.125,117.625,3.971307120085016,467.125,0.14634146341463414,2.967741935483871,1.1612903225806452,2.064516129032258,2.264367816091954,7.108695652173913,5.235555555555556,0.4117647058823529,0.045454545454545456,0.0,22,11.0,14.0,14.0,29,17,14.0,12.0,1.0,1.0,13.0,1.0,7.0,16.0,3.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,13.375,12.75,0.0009743814823529415,0.788235294117647,0.0007680418743252598,0.1636205412446344,0.6940631274651291,0.04701907663370119,0.04590972615190011,0.0493875285046351
9e69a612d,0.009684341,0.493302077,14.266666666666667,50.06666666666667,3.2649800266311586,163.4666666666667,0.12962962962962962,2.4130434782608696,0.9347826086956522,1.673913043478261,2.1666666666666665,3.970873786407767,3.100502512562814,0.5416666666666666,0.125,1.0,15,4.0,4.0,16.0,22,15,19.0,13.0,1.0,2.0,4.0,1.0,5.0,13.0,4.0,12.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.933333333333334,8.333333333333334,0.0008324524316455693,0.7721518987341772,0.0006427797257010093,0.04637006433207675,0.8178164703805582,0.04520040279861872,0.0449592429540446,0.0456538195347017
08aa1ae28,-0.506932291,0.480850804,17.727272727272727,65.54545454545455,4.257975034674064,279.09090909090907,0.1891891891891892,3.611111111111111,0.9444444444444444,2.2777777777777777,2.10989010989011,3.6559139784946235,2.891304347826087,0.6363636363636364,0.14814814814814814,1.0,18,9.0,4.0,18.0,16,21,11.0,25.0,6.0,4.0,8.0,1.0,4.0,4.0,4.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.363636363636363,11.636363636363637,0.00069428852,0.85,0.000590145242,0.04900262842181203,0.8079024374566826,0.04874330287639733,0.04693072613982389,0.04742090510528415
cd96e48f5,-0.605646629,0.485509004,16.5,56.916666666666664,4.169838945827233,237.33333333333334,0.14634146341463414,3.361111111111111,0.9166666666666666,2.138888888888889,2.0721649484536084,4.022471910112359,3.0053763440860215,0.375,0.3181818181818182,2.0,20,20.0,14.0,15.0,25,24,8.0,16.0,8.0,0.0,9.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.916666666666666,10.25,0.0010001083055555552,0.7685185185185185,0.0007686017533436212,0.8242927940333468,0.04389401708219883,0.04319477067749052,0.04445855584594783,0.04415986236101605
cf3189919,-0.849038856,0.455795089,18.1,74.3,4.012113055181696,298.1,0.26666666666666666,2.4285714285714284,0.8285714285714286,1.6285714285714286,1.864864864864865,3.649484536082474,2.8771929824561404,0.8666666666666667,0.11538461538461539,0.0,17,13.0,8.0,16.0,19,24,11.0,8.0,5.0,1.0,9.0,1.0,4.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.2,10.9,0.000755963661445783,0.8072289156626506,0.0006102357267092466,0.8012909046381764,0.05067231431089744,0.04939512337744572,0.049254143613693874,0.04938751405978663
